study_id,kikm_uri,variable,variable_label,type
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SBXBFDR3,PROBIT II-Maternal history and symptoms--Dur. excl  brst feed sub sib: 3rd oldest,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SCKNOWOB,PROBIT II-Sucking behaviour--Child still suck on any objects now?,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SCKOBSTP,PROBIT II-Sucking behaviour--At what age stop sucking any object?,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SECNPPL,PROBIT II-Maternal history and symptoms--Secretion from nipple,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SECZEMA,Baseline event-Sibling-Eczema,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SHAYFVR,Baseline event-Sibling-Hay fever,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SLPDST12,PROBIT II-Asthma and Allergies--How many attacks of wheezing in the last,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SNZNCL12,PROBIT II-Asthma and Allergies--Sneezing with no cold last 12 mo,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SPCH3Y,PROBIT II-Child's behavioural development--How speech dev. and ability to communica,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SUCKOBJ,PROBIT II-Sucking behaviour--Habitually suck on particular objects,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SUCKOBLS,PROBIT II-Sucking behaviour--Habitually suck on particular objects li,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,THSSTOP,PROBIT II-Sucking behaviour--At what age did thumb sucking stop?,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WASIND,PROBIT II-WASI--Reason WASI not done,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WHZCH12N,PROBIT II-Asthma and Allergies--How many attacks of wheezing in the last,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WHZCHS12,PROBIT II-Asthma and Allergies--Wheezing or whistling in chest last 12 m,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WHZCHSTA,PROBIT II-Asthma and Allergies--Any wheezing or whistling in chest,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WTEYE12,PROBIT II-Asthma and Allergies--Watery eyes last 12 mo,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WZDREX12,PROBIT II-Asthma and Allergies--Wheezing dur exercise last 12 mo,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WZNOCOLD,PROBIT II-Asthma and Allergies--Wheezing did not have cold,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WZSPL12,PROBIT II-Asthma and Allergies--Wheezing limits speech past 12 mo,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,CTRYCD,Country of investigative site (code),subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,COUNTRY,Country of investigative site,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,LATITUDE,Latitude  (degrees),subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,LONGITUD,Longitude (degrees),subject-level
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,STUDYID,Study ID,subject-level
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,SUBJID,Subject ID,subject id
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,SITEID,Investigational Site ID,subject-level
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,SEXN,Sex (numeric),subject-level
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,SEX,Sex,subject-level
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,AGEDAYS,Age since birth at examination (days),time indicator
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,WTKG,Weight (kg),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,LENCM,Recumbent length (cm),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BMI,BMI (kg/m**2),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,WAZ,Weight for age z-score,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,HAZ,Length/height for age z-score,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,WHZ,Weight for length/height z-score,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BAZ,BMI for age z-score,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,RUUSKA,RUUSKA Score for diarrhea severity,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,SUMEP,Number of diarrheal episodes,subject-level
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,SUMDIAR,Number of diarrheal days,subject-level
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,SUMDAYS,Number of days monitored,subject-level
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,PCTDIAR,Percent of days with diarrhea,subject-level
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__ACTVINA,Blood  Activin A (ng/L),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__ALPS,Blood  Alpha Lipopolysaccharide (GMU/ml),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__CRP,Blood  C Reactive Protein (mg/L),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__CTT,Blood  CTT (IU/L),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__ENDOIGG,Blood  Anti-endotoxin IgG (EU/mL),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__FERRITIN,Blood  Ferritin (µg/L),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__IFNG,Blood  Interferon gamma (ng/L),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__IL10,Blood  IL-10 (ng/L),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__IL1B,Blood  IL-1 beta (ng/L),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__IL4,Blood  IL-4 (ng/L),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__IL5,Blood  IL-5 (ng/L),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__IL6,Blood  IL-6 (ng/L),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__IL7,Blood  IL-7 (ng/L),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__IL8,Blood  IL-8 (ng/L),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__MIP1B,Blood  MIP1 beta (ng/L),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__POLIO_S1,Blood  Polio (Sabin 1) (Log base 2),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__POLIO_S2,Blood  Polio (Sabin 2) (Log base 2),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__POLIO_S3,Blood  Polio (Sabin 3) (Log base 2),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RBICTRL,Blood  RBM IgA MA104 Cell Line Negative,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RBIPCA,Blood  RBM IgA Positive Control Titer A,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RBIPCAV,Blood  RBM IgA Positive Control Average,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RBIPCB,Blood  RBM IgA Positive Control Titer B,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RBITTRA,Blood  RBM IgA Titer A,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RBITTRAV,Blood  RBM IgA Titer Average,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RBITTRB,Blood  RBM IgA Titer B,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RBP,Blood  Retinol binding protein (µg/L),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RPACTRL,Blood  RPL IgA MA104 Cell Line Negative,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RPAEP2,Blood  RPL IgA Endpoint titer 2,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RPAGMTTR,Blood  RPG IgA Geometric Mean Titers,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RPANTTR2,Blood  RPL IgA Normalized Titer 2,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RPAPCA,Blood  RPL IgA Positive Control Titer A,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RPAPCAV,Blood  RPL IgA Positive Control Average,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RPAPCB,Blood  RPL IgA Positive Control Titer B,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RPAPNC1,Blood  RPL IgA Normalized Positive Contr,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RPAPNC2,Blood  RPL IgA Normalized Positive Contr,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RPATTRA,Blood  RPL IgA Titer A,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RPATTRAV,Blood  RPL IgA Titer Average,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RPATTRB,Blood  RPL IgA Titer B,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RPGCTRL,Blood  RPL IgG MA104 Cell Line Negative,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RPGNTTR1,Blood  RPL IgG Normalized Titer 1,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RPGPCA,Blood  RPL IgG Positive Control Titer A,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RPGPCAV,Blood  RPL IgG Positive Control Average,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RPGPCB,Blood  RPL IgG Positive Control Titer B,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RPGPNC1,Blood  RPL IgG Normalized Positive Contr,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RPGRTTR,Blood  RPL IgG Repeated titer,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RPGTTRA,Blood  RPL IgG Titer A,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RPGTTRAV,Blood  RPL IgG Titer Average,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__RPGTTRB,Blood  RPL IgG Titer B,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__SCD14,Blood  Soluble CD14 (ng/L),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__TNFA,Blood  TNF-alpha (ng/L),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__VITD,Blood  Vitamin D (nmol/L),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,BLOOD__ZN,Blood  Zinc (µg/L),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,PLASMA__GCSF,Plasma  G-CSF (pg/ml),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,PLASMA__GMCSF,Plasma  GM-CSF (pg/ml),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,PLASMA__IFNG,Plasma  Interferon gamma (pg/ml),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,PLASMA__IL10,Plasma  IL-10 (pg/ml),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,PLASMA__IL12P70,Plasma  IL-12 p70 (pg/ml),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,PLASMA__IL13,Plasma  IL-13 (pg/ml),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,PLASMA__IL17A,Plasma  IL17A (pg/ml),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,PLASMA__IL1B,Plasma  IL1b (pg/ml),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,PLASMA__IL2,Plasma  IL-2 (pg/ml),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,PLASMA__IL4,Plasma  IL-4 (pg/ml),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,PLASMA__IL5,Plasma  IL-5 (pg/ml),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,PLASMA__IL6,Plasma  IL-6 (pg/ml),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,PLASMA__IL7,Plasma  IL-7 (pg/ml),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,PLASMA__IL8,Plasma  IL-8 (pg/ml),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,PLASMA__MCP1,Plasma  MCP1 MCAF (pg/ml),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,PLASMA__MIP1B,Plasma  MIP1 beta (pg/ml),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,PLASMA__TNFA,Plasma  TNF-alpha (pg/ml),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,STOOL__ALA,Stool  Alpha-1- anti trypsin (mg/g),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,STOOL__CALP,Stool  Calprotectin (µg/g),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,STOOL__CAMPJC,Stool  Campylobacter jejuni/coli,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,STOOL__CDIFFIC,Stool  Clostridium difficile,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,STOOL__CMVSSPK,Stool  CMV Neg. spiked with CMV gb targe,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,STOOL__EAECAAIC,Stool  Enteroaggregative Escherichia col,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,STOOL__MPO,Stool  Myeloperoxidase (nmol/L),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,STOOL__NEOPTERN,Stool  NEOPTERN (nmol/L),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,STOOL__REG1,Stool  Regenerating protein 1b (mg/L),time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,TEMP,Temperature,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARFL,Diarrhea flag,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,VOMFL,Vomiting flag,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,STOOL__PHHVN,Stool  Phocine herpesvirus,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__ADEN4041,Diarrheal stool  Adenovirus 40/41,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__ADENOPAN,Diarrheal stool  Adenovirus Pan,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__AEROMNS,Diarrheal stool  Aeromonas,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__ANCYLOST,Diarrheal stool  Ancylostoma,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__ASCARIS,Diarrheal stool  Ascaris,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__ASTRO,Diarrheal stool  Astrovirus,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL_PCR_ASTRO,Diarrheal stool PCR Astrovirus,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__BACTPMS2,Diarrheal stool  Bacteriophage MS2,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__BFRAGI,Diarrheal stool  Bacteroides fragilis,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__CAMP16S,Diarrheal stool  Campylobacter16S,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__CAMPJC,Diarrheal stool  Campylobacter jejuni/coli,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__CAMPPAN,Diarrheal stool  Campylobacter pancolitis,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__CDIFFIC,Diarrheal stool  Clostridium difficile,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__CRYPHOM,Diarrheal stool  Cryptosporidium hominis,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__CRYPPAR,Diarrheal stool  Cryptosporidium parvum,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__CRYPTO,Diarrheal stool  Crytposporidium,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__CYCLOS,Diarrheal stool  Cyclospora,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__EAECAAIC,Diarrheal stool  Enteroaggregative Escherichia coli aaIC,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__EAECAAR,Diarrheal stool  Enteroaggregative Escherichia coli aaR,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__EAECAATA,Diarrheal stool  Enteroaggregative Escherichia coli aatA,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__EAECAGGR,Diarrheal stool  Enteroaggregative Escherichia coli aggR,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__EBIENSI,Diarrheal stool  Enterocytozoon bieneusi,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__EINTEST,Diarrheal stool  Encephalitozoon intestinalis,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__ENTAHIST,Diarrheal stool  Entamoeba histolytica,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__ENTERO,Diarrheal stool  Enterovirus,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__EPECBFPA,Diarrheal stool  Enteropathic E coli - bfpA,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__EPECEAE,Diarrheal stool  Enteropathic E coli - eae,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__ETECLT,Diarrheal stool  Enterotoxic E coli  heat-labile,time-varying
PROVIDE,http://debategraph.org/Details.aspx?nid=420680,DIARRHEAL_STOOL__ETECSTH,Diarrheal stool  Enterotoxic E coli  STh,time-varying
